Country.Name,Country.Code,Region,IncomeGroup,year,pop_total,perc_urban_pop,pop_in_largest_city,GDP_in_USD
Fiji,FJI,East Asia & Pacific,Upper middle income,1960,393481,29.681,NA,112328422.113084
Fiji,FJI,East Asia & Pacific,Upper middle income,1961,407249,30.248,NA,116987784.913739
Fiji,FJI,East Asia & Pacific,Upper middle income,1962,421665,30.823,NA,122906434.957814
Fiji,FJI,East Asia & Pacific,Upper middle income,1963,436293,31.403,NA,129454728.623599
Fiji,FJI,East Asia & Pacific,Upper middle income,1964,450542,31.991,NA,140032741.468329
Fiji,FJI,East Asia & Pacific,Upper middle income,1965,463968,32.582,NA,147084750.031482
Fiji,FJI,East Asia & Pacific,Upper middle income,1966,476404,33.18,NA,150603925.515853
Fiji,FJI,East Asia & Pacific,Upper middle income,1967,487981,33.604,NA,162625885.863484
Fiji,FJI,East Asia & Pacific,Upper middle income,1968,498940,33.987,NA,166952937.135005
Fiji,FJI,East Asia & Pacific,Upper middle income,1969,509704,34.371,NA,182182067.703568
Fiji,FJI,East Asia & Pacific,Upper middle income,1970,520562,34.758,NA,219878482.173564
Fiji,FJI,East Asia & Pacific,Upper middle income,1971,531635,35.147,NA,247749327.721267
Fiji,FJI,East Asia & Pacific,Upper middle income,1972,542844,35.538,NA,316650508.967523
Fiji,FJI,East Asia & Pacific,Upper middle income,1973,554138,35.93,NA,425963359.355326
Fiji,FJI,East Asia & Pacific,Upper middle income,1974,565415,36.324,NA,558589870.903674
Fiji,FJI,East Asia & Pacific,Upper middle income,1975,576626,36.721,NA,684268280.812751
Fiji,FJI,East Asia & Pacific,Upper middle income,1976,587557,37.119,NA,694552411.718837
Fiji,FJI,East Asia & Pacific,Upper middle income,1977,598296,37.319,NA,719533137.126662
Fiji,FJI,East Asia & Pacific,Upper middle income,1978,609383,37.469,NA,829239489.844119
Fiji,FJI,East Asia & Pacific,Upper middle income,1979,621585,37.619,NA,1019743927.24662
Fiji,FJI,East Asia & Pacific,Upper middle income,1980,635307,37.769,NA,1202567359.4132
Fiji,FJI,East Asia & Pacific,Upper middle income,1981,651021,37.919,NA,1235899836.18067
Fiji,FJI,East Asia & Pacific,Upper middle income,1982,668280,38.07,NA,1194015444.01544
Fiji,FJI,East Asia & Pacific,Upper middle income,1983,685497,38.221,NA,1123107276.30285
Fiji,FJI,East Asia & Pacific,Upper middle income,1984,700483,38.372,NA,1177997413.63384
Fiji,FJI,East Asia & Pacific,Upper middle income,1985,711775,38.523,NA,1141210124.82663
Fiji,FJI,East Asia & Pacific,Upper middle income,1986,718639,38.675,NA,1290228616.82408
Fiji,FJI,East Asia & Pacific,Upper middle income,1987,721783,39.327,NA,1177908191.97685
Fiji,FJI,East Asia & Pacific,Upper middle income,1988,722930,40.085,NA,1109976927.91722
Fiji,FJI,East Asia & Pacific,Upper middle income,1989,724594,40.845,NA,1182686577.22645
Fiji,FJI,East Asia & Pacific,Upper middle income,1990,728573,41.611,NA,1337024782.22702
Fiji,FJI,East Asia & Pacific,Upper middle income,1991,735401,42.381,NA,1383843860.1247
Fiji,FJI,East Asia & Pacific,Upper middle income,1992,744469,43.156,NA,1531803060.54558
Fiji,FJI,East Asia & Pacific,Upper middle income,1993,754963,43.933,NA,1635426125.30808
Fiji,FJI,East Asia & Pacific,Upper middle income,1994,765609,44.713,NA,1825285158.11761
Fiji,FJI,East Asia & Pacific,Upper middle income,1995,775425,45.496,NA,1970347720.96992
Fiji,FJI,East Asia & Pacific,Upper middle income,1996,784386,46.282,NA,2129266728.42585
Fiji,FJI,East Asia & Pacific,Upper middle income,1997,792736,46.732,NA,2093994597.21549
Fiji,FJI,East Asia & Pacific,Upper middle income,1998,800157,47.123,NA,1656784779.545
Fiji,FJI,East Asia & Pacific,Upper middle income,1999,806303,47.515,NA,1942170999.18765
Fiji,FJI,East Asia & Pacific,Upper middle income,2000,811006,47.908,NA,1684109743.49338
Fiji,FJI,East Asia & Pacific,Upper middle income,2001,813925,48.3,NA,1660102345.60309
Fiji,FJI,East Asia & Pacific,Upper middle income,2002,815257,48.692,NA,1842691481.09196
Fiji,FJI,East Asia & Pacific,Upper middle income,2003,816076,49.085,NA,2315935752.71653
Fiji,FJI,East Asia & Pacific,Upper middle income,2004,817860,49.479,NA,2727507212.92556
Fiji,FJI,East Asia & Pacific,Upper middle income,2005,821604,49.871,NA,3006725014.78415
Fiji,FJI,East Asia & Pacific,Upper middle income,2006,827870,50.264,NA,3102741451.01664
Fiji,FJI,East Asia & Pacific,Upper middle income,2007,836190,50.657,NA,3405050611.68726
Fiji,FJI,East Asia & Pacific,Upper middle income,2008,845361,51.146,NA,3523185919.55826
Fiji,FJI,East Asia & Pacific,Upper middle income,2009,853637,51.658,NA,2870624635.68032
Fiji,FJI,East Asia & Pacific,Upper middle income,2010,859818,52.171,NA,3140508835.9485
Fiji,FJI,East Asia & Pacific,Upper middle income,2011,863449,52.683,NA,3774530615.65916
Fiji,FJI,East Asia & Pacific,Upper middle income,2012,865069,53.196,NA,3972012570.53467
Fiji,FJI,East Asia & Pacific,Upper middle income,2013,865608,53.706,NA,4190143206.25611
Fiji,FJI,East Asia & Pacific,Upper middle income,2014,866453,54.216,NA,4856963251.97477
Fiji,FJI,East Asia & Pacific,Upper middle income,2015,868627,54.726,NA,4682546881.15833
Fiji,FJI,East Asia & Pacific,Upper middle income,2016,872399,55.235,NA,4930204219.71304
Fiji,FJI,East Asia & Pacific,Upper middle income,2017,877459,55.742,NA,5353404418.66413
Fiji,FJI,East Asia & Pacific,Upper middle income,2018,883483,56.248,NA,5581393120.62853
Fiji,FJI,East Asia & Pacific,Upper middle income,2019,889953,56.75,NA,5496250694.31587
Fiji,FJI,East Asia & Pacific,Upper middle income,2020,NA,NA,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,1960,78076,42.281,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,1961,80706,43.217,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,1962,83655,44.16,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,1963,86847,45.389,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,1964,90139,46.783,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,1965,93438,48.178,NA,176534589.603389
French Polynesia,PYF,East Asia & Pacific,High income,1966,96716,49.578,NA,215659455.017302
French Polynesia,PYF,East Asia & Pacific,High income,1967,99995,50.979,NA,220984369.12915
French Polynesia,PYF,East Asia & Pacific,High income,1968,103342,52.38,NA,259590076.293001
French Polynesia,PYF,East Asia & Pacific,High income,1969,106820,53.773,NA,242943776.862299
French Polynesia,PYF,East Asia & Pacific,High income,1970,110495,55.162,NA,254035999.217197
French Polynesia,PYF,East Asia & Pacific,High income,1971,114382,56.203,NA,296613496.873269
French Polynesia,PYF,East Asia & Pacific,High income,1972,118440,56.718,NA,325843254.667123
French Polynesia,PYF,East Asia & Pacific,High income,1973,122643,57.231,NA,431254103.046477
French Polynesia,PYF,East Asia & Pacific,High income,1974,126924,57.742,NA,555337985.682991
French Polynesia,PYF,East Asia & Pacific,High income,1975,131233,58.252,NA,690319754.911192
French Polynesia,PYF,East Asia & Pacific,High income,1976,135549,58.76,NA,732286143.34291
French Polynesia,PYF,East Asia & Pacific,High income,1977,139891,59.171,NA,793193187.41557
French Polynesia,PYF,East Asia & Pacific,High income,1978,144277,59.115,NA,1005573294.20763
French Polynesia,PYF,East Asia & Pacific,High income,1979,148741,59.059,NA,1215031775.26795
French Polynesia,PYF,East Asia & Pacific,High income,1980,153301,59.003,NA,1362151523.68993
French Polynesia,PYF,East Asia & Pacific,High income,1981,157953,58.948,NA,1279972866.38172
French Polynesia,PYF,East Asia & Pacific,High income,1982,162685,58.892,NA,1286462642.63697
French Polynesia,PYF,East Asia & Pacific,High income,1983,167451,58.836,NA,1335895286.3918
French Polynesia,PYF,East Asia & Pacific,High income,1984,172249,58.743,NA,1378991403.37881
French Polynesia,PYF,East Asia & Pacific,High income,1985,177027,58.635,NA,1507230778.89921
French Polynesia,PYF,East Asia & Pacific,High income,1986,181817,58.527,NA,2301514717.29807
French Polynesia,PYF,East Asia & Pacific,High income,1987,186584,58.419,NA,2543199148.3893
French Polynesia,PYF,East Asia & Pacific,High income,1988,191266,58.31,NA,2687472829.62988
French Polynesia,PYF,East Asia & Pacific,High income,1989,195726,58.094,NA,2636461517.1052
French Polynesia,PYF,East Asia & Pacific,High income,1990,199905,57.852,NA,3181206304.81549
French Polynesia,PYF,East Asia & Pacific,High income,1991,203726,57.61,NA,3267367609.89528
French Polynesia,PYF,East Asia & Pacific,High income,1992,207245,57.367,NA,3558215110.24809
French Polynesia,PYF,East Asia & Pacific,High income,1993,210642,57.124,NA,3694600399.89225
French Polynesia,PYF,East Asia & Pacific,High income,1994,214197,56.881,NA,3522272321.40766
French Polynesia,PYF,East Asia & Pacific,High income,1995,218071,56.637,NA,3982374845.92709
French Polynesia,PYF,East Asia & Pacific,High income,1996,222322,56.393,NA,3954696873.74892
French Polynesia,PYF,East Asia & Pacific,High income,1997,226866,56.285,NA,3567062511.87293
French Polynesia,PYF,East Asia & Pacific,High income,1998,231570,56.205,NA,3775160797.38928
French Polynesia,PYF,East Asia & Pacific,High income,1999,236221,56.126,NA,3797016068.69688
French Polynesia,PYF,East Asia & Pacific,High income,2000,240686,56.047,NA,3447543137.9415
French Polynesia,PYF,East Asia & Pacific,High income,2001,244931,55.967,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,2002,248972,55.888,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,2003,252703,56.242,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,2004,255992,56.831,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,2005,258780,57.417,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,2006,261010,58.002,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,2007,262721,58.585,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,2008,264061,59.166,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,2009,265254,59.742,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,2010,266455,60.317,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,2011,267698,60.889,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,2012,268998,61.459,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,2013,270328,61.583,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,2014,271705,61.633,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,2015,273124,61.683,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,2016,274575,61.734,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,2017,276103,61.784,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,2018,277679,61.834,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,2019,279287,61.897,NA,NA
French Polynesia,PYF,East Asia & Pacific,High income,2020,NA,NA,NA,NA
Guam,GUM,East Asia & Pacific,High income,1960,66742,50.147,NA,NA
Guam,GUM,East Asia & Pacific,High income,1961,68072,51.23,NA,NA
Guam,GUM,East Asia & Pacific,High income,1962,69604,52.314,NA,NA
Guam,GUM,East Asia & Pacific,High income,1963,71286,53.396,NA,NA
Guam,GUM,East Asia & Pacific,High income,1964,73051,54.475,NA,NA
Guam,GUM,East Asia & Pacific,High income,1965,74830,55.548,NA,NA
Guam,GUM,East Asia & Pacific,High income,1966,76607,56.617,NA,NA
Guam,GUM,East Asia & Pacific,High income,1967,78404,57.68,NA,NA
Guam,GUM,East Asia & Pacific,High income,1968,80217,58.738,NA,NA
Guam,GUM,East Asia & Pacific,High income,1969,82040,59.784,NA,NA
Guam,GUM,East Asia & Pacific,High income,1970,83877,61.92,NA,NA
Guam,GUM,East Asia & Pacific,High income,1971,85726,67.153,NA,NA
Guam,GUM,East Asia & Pacific,High income,1972,87587,71.999,NA,NA
Guam,GUM,East Asia & Pacific,High income,1973,89464,76.371,NA,NA
Guam,GUM,East Asia & Pacific,High income,1974,91377,80.252,NA,NA
Guam,GUM,East Asia & Pacific,High income,1975,93352,83.632,NA,NA
Guam,GUM,East Asia & Pacific,High income,1976,95385,86.534,NA,NA
Guam,GUM,East Asia & Pacific,High income,1977,97477,88.983,NA,NA
Guam,GUM,East Asia & Pacific,High income,1978,99630,91.036,NA,NA
Guam,GUM,East Asia & Pacific,High income,1979,101844,92.737,NA,NA
Guam,GUM,East Asia & Pacific,High income,1980,104133,93.753,NA,NA
Guam,GUM,East Asia & Pacific,High income,1981,106485,93.491,NA,NA
Guam,GUM,East Asia & Pacific,High income,1982,108906,93.219,NA,NA
Guam,GUM,East Asia & Pacific,High income,1983,111402,92.937,NA,NA
Guam,GUM,East Asia & Pacific,High income,1984,113961,92.643,NA,NA
Guam,GUM,East Asia & Pacific,High income,1985,116572,92.339,NA,NA
Guam,GUM,East Asia & Pacific,High income,1986,119232,92.023,NA,NA
Guam,GUM,East Asia & Pacific,High income,1987,121919,91.695,NA,NA
Guam,GUM,East Asia & Pacific,High income,1988,124673,91.354,NA,NA
Guam,GUM,East Asia & Pacific,High income,1989,127522,91.002,NA,NA
Guam,GUM,East Asia & Pacific,High income,1990,130482,90.796,NA,NA
Guam,GUM,East Asia & Pacific,High income,1991,133558,91.061,NA,NA
Guam,GUM,East Asia & Pacific,High income,1992,136692,91.32,NA,NA
Guam,GUM,East Asia & Pacific,High income,1993,139818,91.571,NA,NA
Guam,GUM,East Asia & Pacific,High income,1994,142802,91.816,NA,NA
Guam,GUM,East Asia & Pacific,High income,1995,145561,92.055,NA,NA
Guam,GUM,East Asia & Pacific,High income,1996,148060,92.287,NA,NA
Guam,GUM,East Asia & Pacific,High income,1997,150303,92.513,NA,NA
Guam,GUM,East Asia & Pacific,High income,1998,152277,92.733,NA,NA
Guam,GUM,East Asia & Pacific,High income,1999,153953,92.946,NA,NA
Guam,GUM,East Asia & Pacific,High income,2000,155329,93.129,NA,NA
Guam,GUM,East Asia & Pacific,High income,2001,156401,93.233,NA,NA
Guam,GUM,East Asia & Pacific,High income,2002,157176,93.334,NA,3385000000
Guam,GUM,East Asia & Pacific,High income,2003,157717,93.435,NA,3560000000
Guam,GUM,East Asia & Pacific,High income,2004,158101,93.534,NA,3857000000
Guam,GUM,East Asia & Pacific,High income,2005,158402,93.631,NA,4197000000
Guam,GUM,East Asia & Pacific,High income,2006,158648,93.727,NA,4213000000
Guam,GUM,East Asia & Pacific,High income,2007,158847,93.822,NA,4375000000
Guam,GUM,East Asia & Pacific,High income,2008,159036,93.916,NA,4621000000
Guam,GUM,East Asia & Pacific,High income,2009,159226,94.008,NA,4781000000
Guam,GUM,East Asia & Pacific,High income,2010,159444,94.099,NA,4895000000
Guam,GUM,East Asia & Pacific,High income,2011,159692,94.188,NA,4928000000
Guam,GUM,East Asia & Pacific,High income,2012,159996,94.277,NA,5199000000
Guam,GUM,East Asia & Pacific,High income,2013,160407,94.364,NA,5336000000
Guam,GUM,East Asia & Pacific,High income,2014,161016,94.449,NA,5538000000
Guam,GUM,East Asia & Pacific,High income,2015,161853,94.534,NA,5710000000
Guam,GUM,East Asia & Pacific,High income,2016,162951,94.617,NA,5795000000
Guam,GUM,East Asia & Pacific,High income,2017,164281,94.699,NA,5851000000
Guam,GUM,East Asia & Pacific,High income,2018,165768,94.78,NA,5920000000
Guam,GUM,East Asia & Pacific,High income,2019,167294,94.859,NA,NA
Guam,GUM,East Asia & Pacific,High income,2020,NA,NA,NA,NA
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,1960,3075605,85.2,2611539,1320796651.69457
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,1961,3168100,85.293,2696989,1383681651.13776
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,1962,3305200,85.582,2781687,1612346412.26475
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,1963,3420900,85.867,2861217,1935298266.45384
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,1964,3504600,86.147,2938435,2206466461.26434
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,1965,3597900,86.422,3015435,2435078534.03141
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,1966,3629900,86.692,3093502,2489845016.64894
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,1967,3722800,86.958,3172260,2692474989.12571
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,1968,3802700,87.22,3250427,2716964388.42418
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,1969,3863900,87.476,3325938,3189740055.13982
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,1970,3959000,87.729,3397839,3800766535.62088
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,1971,4045300,88.039,3466809,4476001946.01486
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,1972,4123600,88.474,3537455,5710107420.14394
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,1973,4241600,88.894,3610906,8030117555.62033
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,1974,4377800,89.301,3696258,9388663645.7588
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,1975,4461600,89.695,3799487,10048022369.9141
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,1976,4518000,90.077,3924262,12876366008.8077
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,1977,4583700,90.445,4067185,15719433719.4337
